path,size
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__016.smt2,12289
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__020.smt2,12285
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__021.smt2.slack.smt2,12267
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__020.smt2,12263
QF_LIA/dillig/30-34.smt2,12249
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__017.smt2,12231
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__013.smt2.slack.smt2,12211
QF_LIA/slacks/40-3.slack.smt2,12179
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__024.smt2.slack.smt2,12174
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__023.smt2.slack.smt2,12132
QF_LIA/slacks/40-1.slack.smt2,12127
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__013.smt2.slack.smt2,12086
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__031.smt2,12026
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__033.smt2,11999
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__034.smt2,11996
QF_LIA/slacks/30-12.slack.smt2,11988
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__031.smt2,11986
QF_LIA/slacks/25-23.slack.smt2,11968
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__033.smt2,11967
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__035.smt2,11959
QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,11944
QF_LIA/slacks/35-6.slack.smt2,11885
QF_LIA/rings_preprocessed/ring_2exp14_9vars_4ite_unsat.smt2,11865
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__011.smt2.slack.smt2,11848
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__021.smt2,11820
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__025.smt2,11808
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__024.smt2,11803
QF_LIA/rings_preprocessed/ring_2exp16_8vars_6ite_unsat.smt2,11787
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__022.smt2,11787
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__025.smt2,11768
QF_LIA/slacks/30-11.slack.smt2,11765
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-06.smt2,11744
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__024.smt2,11741
QF_LIA/rings_preprocessed/ring_2exp16_9vars_5ite_unsat.smt2,11737
QF_LIA/dillig/30-28.smt2,11734
QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2,11729
QF_LIA/pidgeons/pigeon-hole-11.smt2,11712
QF_LIA/slacks/35-9.slack.smt2,11703
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__012.smt2.slack.smt2,11698
QF_LIA/slacks/30-15.slack.smt2,11695
QF_LIA/slacks/35-7.slack.smt2,11692
QF_LIA/slacks/30-14.slack.smt2,11691
QF_LIA/rings_preprocessed/ring_2exp14_8vars_7ite_unsat.smt2,11672
QF_LIA/rings_preprocessed/ring_2exp10_9vars_4ite_unsat.smt2,11668
QF_LIA/rings_preprocessed/ring_2exp14_9vars_5ite_unsat.smt2,11667
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-13.smt2,11640
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RC-12.smt2,11626
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RC-09.smt2,11613
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-00.smt2,11587
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RC-10.smt2,11580
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-12.smt2,11577
QF_LIA/rings_preprocessed/ring_2exp14_9vars_2ite_unsat.smt2,11574
QF_LIA/rings_preprocessed/ring_2exp12_8vars_7ite_unsat.smt2,11562
QF_LIA/dillig/40-14.smt2,11555
QF_LIA/rings_preprocessed/ring_2exp12_9vars_5ite_unsat.smt2,11545
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__004.smt2.slack.smt2,11543
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RC-08.smt2,11530
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-02.smt2,11517
QF_LIA/rings_preprocessed/ring_2exp10_8vars_7ite_unsat.smt2,11505
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__022.smt2.slack.smt2,11504
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-11.smt2,11479
QF_LIA/dillig/45-8.smt2,11474
QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,11445
QF_LIA/rings_preprocessed/ring_2exp12_9vars_2ite_unsat.smt2,11443
QF_LIA/dillig/40-12.smt2,11440
QF_LIA/dillig/45-7.smt2,11437
QF_LIA/dillig/45-9.smt2,11419
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__006.smt2.slack.smt2,11401
QF_LIA/dillig/40-15.smt2,11373
QF_LIA/rings_preprocessed/ring_2exp4_9vars_4ite_unsat.smt2,11338
QF_LIA/dillig/35-18.smt2,11329
QF_LIA/dillig/45-10.smt2,11305
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__017.smt2.slack.smt2,11300
QF_LIA/dillig/35-19.smt2,11283
QF_LIA/dillig/35-16.smt2,11282
QF_LIA/rings_preprocessed/ring_2exp4_8vars_7ite_unsat.smt2,11244
QF_LIA/rings_preprocessed/ring_2exp6_9vars_5ite_unsat.smt2,11214
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__003.smt2.slack.smt2,11210
QF_LIA/rings_preprocessed/ring_2exp12_9vars_1ite_unsat.smt2,11206
QF_LIA/rings_preprocessed/ring_2exp8_9vars_2ite_unsat.smt2,11199
QF_LIA/rings_preprocessed/ring_2exp10_9vars_3ite_unsat.smt2,11164
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-04.smt2,11145
QF_LIA/dillig/35-20.smt2,11134
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__029.smt2,11106
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__028.smt2,11100
QF_LIA/rings_preprocessed/ring_2exp10_9vars_1ite_unsat.smt2,11099
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__005.smt2.slack.smt2,11087
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__009.smt2.slack.smt2,11073
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__007.smt2.slack.smt2,11061
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__027.smt2,11054
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__027.smt2,11051
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem__006.smt2,11042
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem__010.smt2,11039
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem__008.smt2,11031
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__013.smt2,11022
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__015.smt2,11013
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__012.smt2,11012
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__011.smt2,11012
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__015.smt2,11005
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__014.smt2,10996
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__013.smt2,10987
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem_2__006.smt2,10985
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__001.smt2.slack.smt2,10964
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem_2__007.smt2,10948
QF_LIA/rings_preprocessed/ring_2exp8_9vars_1ite_unsat.smt2,10947
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem_2__009.smt2,10938
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__010.smt2.slack.smt2,10849
QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,10726
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__016.smt2,10714
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__017.smt2,10687
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__018.smt2,10683
QF_LIA/dillig/30-21.smt2,10677
QF_LIA/slacks/20-30.slack.smt2,10672
QF_LIA/dillig/25-35.smt2,10670
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__016.smt2,10663
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__008.smt2.slack.smt2,10654
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__019.smt2,10643
QF_LIA/dillig/30-23.smt2,10630
QF_LIA/rings_preprocessed/ring_2exp12_9vars_0ite_unsat.smt2,10603
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__007.smt2.slack.smt2,10589
QF_LIA/rings/ring_2exp16_9vars_8ite_unsat.smt2,10536
QF_LIA/dillig/30-29.smt2,10509
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__015.smt2.slack.smt2,10455
QF_LIA/slacks/30-7.slack.smt2,10453
QF_LIA/rings/ring_2exp14_9vars_8ite_unsat.smt2,10445
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-05.smt2,10440
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-09.smt2,10438
QF_LIA/slacks/25-18.slack.smt2,10378
QF_LIA/dillig/35-15.smt2,10333
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-02.smt2,10325
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-01.smt2,10320
QF_LIA/rings_preprocessed/ring_2exp14_8vars_4ite_unsat.smt2,10296
QF_LIA/slacks/35-2.slack.smt2,10279
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-05.smt2,10279
QF_LIA/rings/ring_2exp12_9vars_8ite_unsat.smt2,10257
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-10.smt2,10256
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-08.smt2,10240
QF_LIA/CIRC/simplebitadder/SIMPLEBITADDER_COMPOSE_4.msat.smt2,10233
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-07.smt2,10227
QF_LIA/dillig/40-7.smt2,10226
QF_LIA/slacks/30-10.slack.smt2,10220
QF_LIA/dillig/40-8.smt2,10218
QF_LIA/dillig/35-14.smt2,10217
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-11.smt2,10215
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-04.smt2,10211
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-03.smt2,10209
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-06.smt2,10204
QF_LIA/rings_preprocessed/ring_2exp14_8vars_5ite_unsat.smt2,10200
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-09.smt2,10192
QF_LIA/20220307-SMPT/Referendum-PT-020/RC-03.smt2,10184
QF_LIA/rings_preprocessed/ring_2exp12_8vars_4ite_unsat.smt2,10181
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__023.smt2,10157
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-00.smt2,10154
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RF-14.smt2,10154
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__033.smt2,10150
QF_LIA/rings_preprocessed/ring_2exp12_7vars_6ite_unsat.smt2,10145
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__022.smt2,10137
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__021.smt2,10132
QF_LIA/dillig/25-28.smt2,10132
QF_LIA/rings_preprocessed/ring_2exp10_8vars_4ite_unsat.smt2,10121
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__021.smt2,10110
QF_LIA/dillig/35-11.smt2,10108
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__032.smt2,10105
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2,10099
QF_LIA/rings_preprocessed/ring_2exp10_7vars_6ite_unsat.smt2,10098
QF_LIA/rings_preprocessed/ring_2exp12_8vars_5ite_unsat.smt2,10090
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__033.smt2,10077
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__031.smt2,10066
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__035.smt2,10064
QF_LIA/rings_preprocessed/ring_2exp10_8vars_5ite_unsat.smt2,10038
QF_LIA/rings_preprocessed/ring_2exp8_7vars_6ite_unsat.smt2,10015
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__013.smt2.slack.smt2,10003
QF_LIA/rings_preprocessed/ring_2exp16_8vars_2ite_unsat.smt2,9967
QF_LIA/rings_preprocessed/ring_2exp8_8vars_5ite_unsat.smt2,9945
QF_LIA/dillig/35-13.smt2,9929
QF_LIA/dillig/35-12.smt2,9911
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__015.smt2.slack.smt2,9891
QF_LIA/rings_preprocessed/ring_2exp6_7vars_6ite_unsat.smt2,9890
QF_LIA/rings_preprocessed/ring_2exp6_8vars_4ite_unsat.smt2,9866
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__009.smt2.slack.smt2,9861
QF_LIA/rings/ring_2exp6_9vars_8ite_unsat.smt2,9830
QF_LIA/rings/ring_2exp12_9vars_7ite_unsat.smt2,9827
QF_LIA/rings/ring_2exp14_9vars_6ite_unsat.smt2,9824
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage21.smt2,9799
QF_LIA/rings_preprocessed/ring_2exp6_8vars_5ite_unsat.smt2,9794
QF_LIA/rings_preprocessed/ring_2exp4_8vars_5ite_unsat.smt2,9780
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__008.smt2,9776
QF_LIA/rings_preprocessed/ring_2exp12_8vars_2ite_unsat.smt2,9775
QF_LIA/slacks/20-24.slack.smt2,9766
QF_LIA/rings/ring_2exp10_9vars_7ite_unsat.smt2,9763
QF_LIA/nec-smt/small/int_from_list/prp-5-20.smt2,9755
QF_LIA/rings/ring_2exp4_9vars_8ite_unsat.smt2,9739
QF_LIA/pidgeons/pigeon-hole-10.smt2,9726
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__006.smt2,9709
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__007.smt2,9707
QF_LIA/rings_preprocessed/ring_2exp10_8vars_2ite_unsat.smt2,9702
QF_LIA/dillig/30-16.smt2,9699
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__008.smt2,9694
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage3.smt2,9686
QF_LIA/nec-smt/small/checkpass_pwd/prp-0-15.smt2,9684
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__007.smt2,9683
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__010.smt2,9664
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage17.smt2,9655
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage22.smt2,9636
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__002.smt2.slack.smt2,9635
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__014.smt2,9626
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage7.smt2,9607
QF_LIA/rings/ring_2exp8_9vars_7ite_unsat.smt2,9605
QF_LIA/dillig/25-29.smt2,9598
QF_LIA/rings_preprocessed/ring_2exp8_8vars_2ite_unsat.smt2,9597
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__013.smt2,9597
QF_LIA/rings_preprocessed/ring_2exp12_8vars_3ite_unsat.smt2,9587
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage1.smt2,9583
QF_LIA/slacks/25-11.slack.smt2,9581
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__011.smt2,9581
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__013.smt2,9579
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__011.smt2,9573
QF_LIA/dillig/30-19.smt2,9565
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__012.smt2,9564
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage2.smt2,9559
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem__005.smt2,9558
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage8.smt2,9547
QF_LIA/rings/ring_2exp16_9vars_3ite_unsat.smt2,9545
QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,9533
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem_2__004.smt2,9527
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__004.smt2.slack.smt2,9520
QF_LIA/rings/ring_2exp14_9vars_3ite_unsat.smt2,9492
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage11.smt2,9492
QF_LIA/rings/ring_2exp10_9vars_5ite_unsat.smt2,9484
QF_LIA/rings_preprocessed/ring_2exp10_8vars_1ite_unsat.smt2,9474
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage16.smt2,9466
QF_LIA/rings/ring_2exp14_9vars_4ite_unsat.smt2,9462
QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,9454
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-08.smt2,9439
QF_LIA/slacks/30-2.slack.smt2,9419
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__001.smt2.slack.smt2,9418
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-11.smt2,9396
QF_LIA/slacks/30-4.slack.smt2,9394
QF_LIA/CIRC/multiplier/MULTIPLIER_7.msat.smt2,9393
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-12.smt2,9382
QF_LIA/slacks/20-26.slack.smt2,9360
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__005.smt2.slack.smt2,9354
QF_LIA/rings/ring_2exp16_9vars_1ite_unsat.smt2,9341
QF_LIA/rings/ring_2exp12_9vars_3ite_unsat.smt2,9338
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__027.smt2,9335
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-07.smt2,9333
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__029.smt2,9331
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__026.smt2,9328
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-08.smt2,9323
QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-00.smt2,9318
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__026.smt2,9315
QF_LIA/rings/ring_2exp14_9vars_1ite_unsat.smt2,9295
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__002.smt2.slack.smt2,9277
QF_LIA/20220307-SMPT/Referendum-PT-020/RF-06.smt2,9259
QF_LIA/20220307-SMPT/Referendum-PT-020/RF-00.smt2,9247
QF_LIA/20220307-SMPT/Referendum-PT-020/RC-02.smt2,9228
QF_LIA/rings/ring_2exp4_9vars_6ite_unsat.smt2,9220
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__020.smt2,9211
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__018.smt2,9208
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__016.smt2,9189
QF_LIA/slacks/25-6.slack.smt2,9173
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__017.smt2,9168
QF_LIA/rings/ring_2exp8_9vars_3ite_unsat.smt2,9151
QF_LIA/rings/ring_2exp12_9vars_1ite_unsat.smt2,9147
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__018.smt2,9141
QF_LIA/rings/ring_2exp8_9vars_4ite_unsat.smt2,9113
QF_LIA/20220307-SMPT/Referendum-PT-020/RC-06.smt2,9081
QF_LIA/rings/ring_2exp10_9vars_2ite_unsat.smt2,9006
QF_LIA/20220307-SMPT/Referendum-PT-020/RC-01.smt2,8970
QF_LIA/rings/ring_2exp8_9vars_1ite_unsat.smt2,8969
QF_LIA/rings/ring_2exp4_9vars_3ite_unsat.smt2,8960
QF_LIA/20220307-SMPT/Referendum-PT-020/RC-04.smt2,8871
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem__021.smt2.slack.smt2,8824
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__010.smt2.slack.smt2,8816
QF_LIA/dillig/40-3.smt2,8811
QF_LIA/dillig/25-22.smt2,8799
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__023.smt2.slack.smt2,8791
QF_LIA/rings/ring_2exp4_9vars_1ite_unsat.smt2,8787
QF_LIA/dillig/35-10.smt2,8783
QF_LIA/rings_preprocessed/ring_2exp14_7vars_4ite_unsat.smt2,8751
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_004.smt2.slack.smt2,8750
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_007.smt2.slack.smt2,8744
QF_LIA/dillig/30-11.smt2,8742
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_002.smt2.slack.smt2,8742
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_001.smt2.slack.smt2,8734
QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,8729
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_013.smt2.slack.smt2,8687
QF_LIA/rings_preprocessed/ring_2exp12_7vars_4ite_unsat.smt2,8661
QF_LIA/slacks/25-10.slack.smt2,8588
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_015.smt2.slack.smt2,8577
QF_LIA/slacks/25-7.slack.smt2,8567
QF_LIA/slacks/25-8.slack.smt2,8534
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__022.smt2,8533
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_012.smt2.slack.smt2,8526
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__007.smt2,8523
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_03_011.smt2.slack.smt2,8522
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__007.smt2,8496
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__010.smt2,8490
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2,8480
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__008.smt2,8471
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__006.smt2,8468
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__009.smt2,8461
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__006.smt2,8455
QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__002.smt2,8441
QF_LIA/rings_preprocessed/ring_2exp6_7vars_4ite_unsat.smt2,8417
QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2,8364
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__010.smt2,8362
QF_LIA/rings_preprocessed/ring_2exp4_7vars_4ite_unsat.smt2,8360
QF_LIA/rings_preprocessed/ring_2exp4_7vars_5ite_unsat.smt2,8352
QF_LIA/rings/ring_2exp12_8vars_7ite_unsat.smt2,8332
QF_LIA/calypto/problem-005839.cvc.1.smt2,8295
QF_LIA/rings/ring_2exp10_8vars_7ite_unsat.smt2,8279
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__014.smt2,8278
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__013.smt2,8254
QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2,8247
QF_LIA/rings/ring_2exp14_8vars_5ite_unsat.smt2,8232
QF_LIA/20220307-SMPT/Referendum-PT-020/RF-09.smt2,8229
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__014.smt2,8228
QF_LIA/rings/ring_2exp12_8vars_6ite_unsat.smt2,8225
QF_LIA/rings_preprocessed/ring_2exp10_7vars_2ite_unsat.smt2,8210
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__011.smt2,8197
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem__017.smt2.slack.smt2,8170
QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__032.smt2,8167
QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__034.smt2,8156
QF_LIA/rings/ring_2exp8_8vars_7ite_unsat.smt2,8145
QF_LIA/rings_preprocessed/ring_2exp8_7vars_2ite_unsat.smt2,8117
QF_LIA/rings_preprocessed/ring_2exp10_7vars_3ite_unsat.smt2,8113
QF_LIA/rings/ring_2exp12_8vars_5ite_unsat.smt2,8098
QF_LIA/rings_preprocessed/ring_2exp12_7vars_1ite_unsat.smt2,8054
QF_LIA/rings/ring_2exp14_8vars_4ite_unsat.smt2,8052
QF_LIA/rings/ring_2exp8_8vars_6ite_unsat.smt2,8042
QF_LIA/rings/ring_2exp6_8vars_7ite_unsat.smt2,8017
QF_LIA/slacks/20-22.slack.smt2,8006
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_003.smt2.slack.smt2,7993
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_009.smt2.slack.smt2,7992
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem__019.smt2.slack.smt2,7990
QF_LIA/rings/ring_2exp16_8vars_1ite_unsat.smt2,7984
QF_LIA/rings_preprocessed/ring_2exp10_7vars_1ite_unsat.smt2,7980
QF_LIA/pidgeons/pigeon-hole-9.smt2,7976
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_015.smt2.slack.smt2,7960
